#20 VOA ICF/MR|VOA20|1000 CHURCH STREET|HUNTSVILLE|35805||34.74334|-86.596032|638.41|NURSING HOME|MADISON||
#40 VOA ICF/MR|VOA40|1557 HIGHWAY 31 NORTHWEST|HARTSELLE|35640||34.460862|-86.948515|722.09|NURSING HOME|MORGAN||
ABBEVILLE FIRE & RESCUE|ABFR|201 BRADLEY ST|ABBEVILLE|36310||31.570942|-85.247838|448.01|EMS|HENRY||
HIGHLAND HOME VOLUNTEER FIRE & RESCUE DEPT|HHVFR|16326 MONTGOMERY HWY|HIGHLAND HOME|36041||31.923653|-86.31337|543.48|EMS|CRENSHAW||
HIGHLANDS HEALTH AND REHAB|HHR|380 WOODS COVE ROAD|SCOTTSBORO|35768||34.662122|-86.046519|626.49|NURSING HOME|JACKSON||6530823
HIGHLANDS MEDICAL CENTER|HMC|380 WOODS COVE ROAD |SCOTTSBORO|35768||34.661754|-86.046649|626.41|HOSPITAL|JACKSON||6530823
HIGHLANDS MEDICAL CENTER AMBULANCE SERVICE|HMCAS|380 WOODS COVE RD|SCOTTSBORO|35768||34.662122|-86.046519|626.49|EMS|JACKSON||
HILL HOSPITAL OF SUMTER COUNTY|HHSC|751 DERBY DRIVE |YORK|36925||32.491675|-88.295894|222.08|HOSPITAL|SUMTER||6531040
HILLCREST BEHAVIORAL HEALTH SERVICES|HBHS|6869 5TH AVENUE SOUTH |BIRMINGHAM|35212||33.54842|-86.730354|793.12|HOSPITAL|JEFFERSON||6530200
HILLSBORO AREA VOL FIRE & RESCUE|HAVFR|17577 AL HWY 20|HILLSBORO|35643||34.647783|-87.158058|579.62|EMS|LAWRENCE||
HILLVIEW TERRACE|HT|100 PERRY HILL ROAD|MONTGOMERY|36109||32.3815|-86.246729|260.73|NURSING HOME|MONTGOMERY||
HOKES BLUFF FIRE DEPARTMENT|HBFD|3301 ALFORDS BEND RD|HOKES BLUFF|35903||33.992554|-85.865933|590.21|EMS|ETOWAH||
HOLTVILLE FIRE & RESCUE|HOFR|5615 CEASARVILLE RD|WETUMPKA|36092||32.634949|-86.319862|334.78|EMS|ELMORE||
HOME DIALYSIS NORTH ALABAMA|HDNA|1216 SOMERVILLE ROAD S.E.|DECATUR|35601||34.589048|-86.972775|-1|DIALYSIS CENTER|MORGAN||
HOMEWOOD FIRE AND RESCUE|HOFR|2850 19TH ST S|HOMEWOOD|35209||33.480393|-86.789764|732.78|EMS|JEFFERSON||
HOOVER FIRE DEPARTMENT JEFFERSON|HFDJ|800 MUNICIPAL DR|HOOVER|35216||33.388391|-86.800149|576.1|EMS|JEFFERSON||
HOOVER FIRE DEPARTMENT SHELBY|HFDS|121 VILLAGE ST|HOOVER|35242||33.415709|-86.663893|656.15|EMS|SHELBY||
HUEYTOWN FIRE & RESCUE|HUFR|1318 HUEYTOWN RD|HUEYTOWN|35023||33.442496|-86.994223|574.47|EMS|JEFFERSON||
HUNTSVILLE HOSPITAL|HH|101SIVLEY ROAD | HUNTSVILLE|35801||34.721491|-86.579892|622.4|HOSPITAL|MADISON||6530510
HURTSBORO MEDICAL CENTER |CACH-|242 LONG STREET|HURTSBORO|36860|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MACON||0
INTERNATIONAL PAPER AMBULANCE COMPANY|IPAC|16504 CO RD 150|COURTLAND|35618||34.732634|-87.317662|592.33|EMS|LAWRENCE||
INTERNATIONAL PAPER CORPORATION|IPC|100 JENSEN RD|PRATTVILLE|36067||32.436431|-86.467786|188.81|EMS|AUTAUGA||
IRONDALE FIRE DEPARTMENT|IRFD|5308 BEACON DR|IRONDALE|35210||33.529669|-86.697946|850.91|EMS|JEFFERSON||
J PAUL JONES HOSPITAL|JPJH|313 MCWILLIAMS AVENUE|CAMDEN|36726||31.996485|-87.299509|243.47|HOSPITAL|WILCOX||6539030
J.S. TARWATER DEVELOPMENTAL CENTER|JSTDC|8476 U. S. HIGHWAY #231|WETUMPKA|36092||32.556612|-86.190437|195.22|NURSING HOME|ELMORE||
J.W. STEWART NEIGHBOR-HOOD HEALTH CENTER|QLHS-|1409 SPRINGFIELD AVE|EAST GADSDEN|35903|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
JACK HUGHSTON MEMORIAL HOSPITAL|JHMH|4401 RIVER CHASE DRIVE|PHENIX CITY|36867||32.485502|-85.016615|-1|HOSPITAL|RUSSELL||
JACKSON HEALTH CARE FACILITY|JHCF|2616 NORTH COLLEGE AVENUE|JACKSON|36545||31.536185|-87.888089|321.57|NURSING HOME|CLARKE||
JACKSON HOSPITAL|JH|1725 PINE STREET|MONTGOMERY|36106||32.366388|-86.286218|-1|HOSPITAL|MONTGOMERY||6530695
JACKSON INTERMEDIATE SCHOOL|JIS|2950 HWY 43|JACKSON|36545|251-246-1599|31.6232072|-87.8527483|200|EVACUEE SHELTER|CLARKE||
JACKSON MEDICAL CENTER|JMC|220 HOSPITAL DRIVE|JACKSON|36545||31.530263|-87.892513|268.6|HOSPITAL|CLARKE||6530530
JACKSONVILLE FIRE DEPARTMENT|JAFD|506 CHINABEE AVE SE|JACKSONVILLE|36265||33.814362|-85.760464|706.73|EMS|CALHOUN||
JACKSONVILLE HEALTH AND REHABILITATION, LLC|JHRL|410 WILSON DRIVE, SOUTHWEST|JACKSONVILLE|36265||33.809862|-85.765323|658.23|NURSING HOME|CALHOUN||
JACKSONVILLE MEDICAL CENTER|JVLMC|1701 PELHAM ROAD  SOUTH|JACKSONVILLE|36265||33.782132|-85.761702|701.07|HOSPITAL|CALHOUN||6530535
JAMES O. ELLIS HEALTH CENTER|WHS-E|3532 GREENSBORO AVE|TUSCALOOSA|35401|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
JEFFERSON COUNTY SHERIFF'S OFFICE TACTICAL TEAM|JCSOT|522 CARLTON PLACE|BIRMINGHAM|35214||33.586518|-86.90226|652.93|EMS|JEFFERSON||
JEFFERSON REHABILITATION & HEALTH CENTER|JRHC|200 NORTH PINE HILL ROAD|BIRMINGHAM|35217||33.609341|-86.769661|639.83|NURSING HOME|JEFFERSON||
JEMISON RESCUE 4|JR4|245 MAIN ST|JEMISON|35085||32.958091|-86.74542|700.19|EMS|CHILTON||
JETS CLARKE|JC|210 S KIMBALL AVE|JACKSON|36545||31.509355|-87.895044|237.31|EMS|CLARKE||
JETS WASHINGTON|JW|16945 JORDAN ST|CHATOM|36518||31.46418|-88.2545|211.86|EMS|WASHINGTON||
JIM WALTER RESOURCES INC|JWRI|13183 LOCK 17 RD|BROOKWOOD|35444||33.287352|-87.300208|669.48|EMS|TUSCALOOSA||
JOHN KNOX MANOR, INC. 2|JKMI2|4401 NARROW LANE ROAD|MONTGOMERY|36116||32.322712|-86.28193|208.62|NURSING HOME|MONTGOMERY||
KELLER EMS|KEMS|1300 S MONTGOMERY AVE|SHEFFIELD|35660||34.746263|-87.699066|491.95|EMS|COLBERT||
KELLEY'S AMBULANCE SERVICE LLC|KASL|212 NORTH MAIN ST|ATMORE|36504||31.02626|-87.493639|289.08|EMS|ESCAMBIA||
KELLYTON VOLUNTEER FIRE|KVF||KELLYTON|35089||0|0|-1|EMS|COOSA||
KIDNEY DIALYSIS CENTERS TELEGRAPH COMMUNICATIONS|KDCTC|728 21ST STREET SW.|BIRMINGHAM|35211||33.481434|-86.870597|-1|DIALYSIS CENTER|JEFFERSON||
KILLEN CENTER STAR RESCUE|KCSR|207 J C MAULDEN HWY|KILLEN|35645||34.856698|-87.549717|598.46|EMS|LAUDERDALE||
KINDRED HEALTHCARE CENTER OF MOBILE|KHCM|1758 SPRINGHILL AVENUE|MOBILE|36607||30.692114|-88.082147|32.12|NURSING HOME|MOBILE||
KINSTON RESCUE SQUAD|KIRS|718 MAIN ST|KINSTON|36453||31.223834|-86.173375|269.75|EMS|COFFEE||
KIRKWOOD BY THE RIVER|KBR|3605 RATLIFF ROAD|BIRMINGHAM|35210||33.542984|-86.633746|545.88|NURSING HOME|JEFFERSON||
LA ROCCA NURSING HOME|LRNH|403 34TH AVENUE, EAST|TUSCALOOSA|35404||33.210865|-87.493812|319.07|NURSING HOME|TUSCALOOSA||
LACLINICA DE BALDWIN|BALDW|1628 N. MCKENZIE STREET, SUITE 102|FOLEY|36535|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|BALDWIN||0
LAFAYETTE EMERGENCY MEDICAL SERVICES|LEMS|56 2ND AVE SW|LAFAYETTE|36862||32.898037|-85.402021|842.55|EMS|CHAMBERS||
LAFAYETTE EXTENDED CARE|LEC|805 HOSPITAL STREET|LAFAYETTE|36862||32.888438|-85.412268|792.24|NURSING HOME|CHAMBERS||
LAFAYETTE HEALTH  CENTER |CACH-|404 B 9TH AVENUE, SW|LAFAYETTE|36862|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MACON||0
LAFAYETTE NURSING HOME|LNH|555 B STREET, SOUTHWEST|LAFAYETTE|36862||32.886881|-85.407076|841.22|NURSING HOME|CHAMBERS||
LAKE MARTIN COMMUNITY HOSPITAL|LMCH|201 MARIARDEN ROAD |DADEVILLE |36853||32.813091|-85.740818|715.25|HOSPITAL|TALLAPOOSA||6530323
LAKELAND COMMUNITY HOSPITAL|LLCH|42024 HIGHWAY 195 |HALEYVILLE |35565||34.007855|-87.377152|700.94|HOSPITAL|WINSTON||6534001
LAKEVIEW|LVNH|8017 SECOND AVENUE SOUTH|BIRMINGHAM|35206||33.5646|-86.721996|680.9|NURSING HOME|JEFFERSON||
LAKEVIEW DIALYSIS|LD|45 MEDICAL PARK|GUNTERSVILLE|35976||34.363791|-86.421106|-1|DIALYSIS CENTER|MARSHALL||
LANDMARK DIALYSIS CLINIC|LDC|717 STONE AVE.|TALLADEGA|35160||33.439811|-86.089314|-1|DIALYSIS CENTER|TALLADEGA||
LANETT FIRE & EMS|LFEMS|401 N LANIER AVE|LANETT|36863||32.870399|-85.189113|576.77|EMS|CHAMBERS||
LANIER HOSPITAL|LRH|4800 48TH STREET |VALLEY|36854||32.825149|-85.170187|579.91|HOSPITAL|CHAMBERS||6530580
LAUDERDALE CHRISTIAN NURSING HOME|LCNH|2019 COUNTY ROAD 394|KILLEN|35645||34.89194|-87.5361|608.76|NURSING HOME|LAUDERDALE||
LAUDERDALE-SOUTHERN RURAL HOME HEALTH CARE|SRHHC|412 S. COURT ST.|FLORENCE|35630|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
LAWRENCE MEDICAL CENTER|LMC| 202 HOSPITAL STREET | MOULTON|35650||34.483033|-87.28602|660.25|HOSPITAL|LAWRENCE||6539110
LEEDS FIRE & RESCUE|LFR|1640 MAXEY DR N.E.|LEEDS|35094||33.554|-86.5209|737.13|EMS|JEFFERSON||
LEXINGTON RESCUE SQUAD|LRS|6007 ALBERT BREWER DR|LEXINGTON|35648||34.97372|-87.37078|762.81|EMS|LAUDERDALE||
LIFE LINE EMS|LLEMS|903 S Railroad St|Phenix City|36867|706-256-0278 |32.4769860128041|-85.0052422587987|0|EMS|RUSSELL||
LIFE-LINE PARAMEDICS L.L.C.|LLPLC|1526 MOSELEY DR|THOMASVILLE|36784||31.9321|-87.736856|409.16|EMS|CLARKE||
LIFECARE OF ALABAMA JEFFERSON|LAJ|2101 MONTEVALLO RD SW|BIRMINGHAM|35211||33.468621|-86.841763|669.8|EMS|JEFFERSON||
LIFECARE OF ALABAMA MEDICAL TRANSPORT|LAMT|3380 MCFARLAND BLVD N SUITE 8|NORTHPORT|35476||33.240565|-87.590577|234.46|EMS|TUSCALOOSA||
LIFECARE OF ALABAMA MORGAN|LAM|532 A SPARKMAN ST SW|HARTSELLE|35640||34.4441|-86.939|678.41|EMS|MORGAN||
LIFEGUARD AMBULANCE|LIA|115-C WALTER DAVIS DR|BIRMINGHAM|35209||33.474238|-86.839074|688.39|EMS|JEFFERSON||
LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER|LRHC|2911 EARL GOODWIN PARKWAY|SELMA|36703||32.440154|-87.014598|154.63|NURSING HOME|DALLAS||
LIMESTONE HEALTH FACILITY|LHF|1600 WEST HOBBS STREET|ATHENS|35611||34.805337|-86.989051|727.62|NURSING HOME|LIMESTONE||
LINCOLN FIRE AND RESCUE|LFR|33 COMPLEX DR|LINCOLN|35096||33.60452|-86.122472|511.78|EMS|TALLADEGA||
LINEVILLE HEALTH AND REHABILITATION, LLC|LHRL|88073 HIGHWAY 9|LINEVILLE|36266||33.303836|-85.7609|1042.66|NURSING HOME|CLAY||
LISTER HILL HEALTH CENTER|HSI-L|1000 ADAMS AVENUE|MONTGOMERY|36104|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
LITTLE ESCAMBIA BAPTIST CHURCH|LEBC|445 HWY 113|FLOMATON|36441|251-296-2777|31.0478993|-87.2639931|5280|EVACUEE SHELTER|ESCAMBIA||
LITTLE RIVER CANYON NATIONAL PRESERVE|LCNP|2141 GAULT AVE N|FORT PAYNE|35967||34.462197|-85.703628|940.75|EMS|DEKALB||
LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE|LSPS|1655 MCGILL AVENUE|MOBILE|36604||30.684063|-88.077492|23.88|NURSING HOME|MOBILE||
LIVINGSTON FIRE & RESCUE|LIFR|1340 N WASHINGTON ST|LIVINGSTON|35470||32.611527|-88.183036|181.3|EMS|SUMTER||
LOCUST FORK FIRE DEPARTMENT|LFFD|34 TOWN HALL RD|LOCUST FORK|35097||33.906567|-86.61578|571.7|EMS|BLOUNT||
LOMAC ADMINISTRATION|HSI-L|4178 LOMAC ST|MONTGOMERY|36106|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
LOMAX HANNON JR. COLLEGE BUILDING (GYM)|LHJCB|366 S. Conecuh Street |Greenville|36037|334-382-8438|31.8236151|-86.6179772|0|EVACUEE SHELTER|BUTLER||0
LOUISVILLE FIRE & RESCUE|LFR|1951 MAIN ST|LOUISVILLE|36048||31.784064|-85.555368|546.01|EMS|BARBOUR||
LOWNDES COUNTY HEALTH SVS. (WIC)|SCFGM|OAK ST.|HAYNEVILLE|36040|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
LOXLEY DENTAL|LD|3147 1ST AVE|LOXLEY|36551|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
LOXLEY FAMILY MEDICAL|&NBSP|1083 EAST RELHAM DRIVE|LOXLEY|36551|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
LURLEEN B. WALLACE DEVELOPMENTAL CENTER|LWDC|HIGHWAY 31 SOUTH|DECATUR|35609||34.5571|-86.9736|578.53|NURSING HOME|MORGAN||
LUVERNE HEALTH AND REHABILITATION, LLC|LHRL|142 WEST 3RD STREET|LUVERNE|36049||31.716437|-86.26651|354.74|NURSING HOME|CRENSHAW||
LUVERNE RESCUE SQUAD|LRS|217 S FOREST AVE|LUVERNE|36049||31.71389|-86.263638|350.71|EMS|CRENSHAW||
LV STABLER MEMORIAL HOSPITAL|LSMH|29 L. V. STABLER DRIVE|GREENVILLE|36037||31.829386|-86.645565|437.65|HOSPITAL|BUTLER||6530500
LYNWOOD NURSING HOME|LNH|4164 HALLS MILL ROAD|MOBILE|36693||30.62455|-88.137849|25.05|NURSING HOME|MOBILE||
MADISON MANOR NURSING HOME|MMNH|3891 SULLIVAN STREET|MADISON|35758||34.683109|-86.751532|635.2|NURSING HOME|MADISON||
MAGNOLIA HAVEN NURSING HOME, LLC|MHNH|603 WRIGHT STREET|TUSKEGEE|36083||32.432806|-85.691453|475.23|NURSING HOME|MACON||
MAPLESVILLE VOLUNTEER FIRE & RESCUE|MVFR|189 RAILROAD ST|MAPLESVILLE|36750||32.790531|-86.870266|350.86|EMS|CHILTON||
MARENGO NURSING HOME|MNH|608 NORTH MAIN STREET|LINDEN|36748||32.312447|-87.798261|165.05|NURSING HOME|MARENGO||
MARION HEALTH CENTER|RHMP-|1310 WASHINGTON STREET|MARION|36756|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|DALLAS||0
MARION REGIONAL MEDICAL CENTER|MRMC|1256 MILITARY STREET SOUTH|HAMILTON|35570||34.126745|-87.989669|425.57|HOSPITAL|MARION||6530516
MARION REGIONAL NURSING HOME|MRNH|184 SASSER DRIVE|HAMILTON|35570||34.125237|-87.990343|421.96|NURSING HOME|MARION||
MARION-SOUTHERN RURAL HOME HEALTH CARE|SRHHC|234 1ST. AVE SW|HAMILTON|35570|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
MARKS VILLAGE HEALTH CENTER|BHC-M|7524 GEORGIA ROAD|BIRMINGHAM|35212|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JEFFERSON||0
MARSHALL COUNTY DRUG ENFORCEMENT|MCDE|435 BLOUNT AVE|GUNTERSVILLE|35976||34.358515|-86.292968|635.53|EMS|MARSHALL||
MARSHALL MANOR NURSING HOME|MMNH|3120 NORTH STREET|GUNTERSVILLE|35976||34.316437|-86.311718|652.55|NURSING HOME|MARSHALL||
MARSHALL MEDICAL CENTER BOAZ|MMCB|2505 U S HIGHWAY 431|BOAZ|35957||34.203|-86.1711|1066.07|EMS|MARSHALL||
MARSHALL MEDICAL CENTER GUNTERSVILLE|MMCG|8000 HIGHWAY 69|GUNTERSVILLE|35976||34.3481|-86.312|825.18|EMS|MARSHALL||
MARSHALL MEDICAL CENTER NORTH|MMCN|8000 ALABAMA HIGHWAY 69 |GUNTERSVILLE|35976||34.364154|-86.41968|1009.14|HOSPITAL|MARSHALL||6530002
MARSHALL MEDICAL CENTER SOUTH|MMCS|HIGHWAY 431 NORTH|BOAZ|35957||34.220958|-86.158873|1061.96|HOSPITAL|MARSHALL||6530308
MARY LEWIS SKILLED NURSING FACILITY|MLSNF|SPAIN REHABILITATION CENTER, ROOM 112|BIRMINGHAM|35233||33.505036|-86.804483|600.17|NURSING HOME|JEFFERSON||
MAUDE L. WHATLEY HEALTH CENTER|WHS-M|2731 MARTIN L. KING, JR. BLVD.|TUSCALOOSA|35403|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
MAYSVILLE MEDICAL CENTER||1956 DUVAL STREET|MOBILE|36605|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
MAYTOWN FIRE DEPARTMENT|MAFD|4509 TOWN HALL DR|MAYTOWN|35118||33.53515|-86.997164|694.81|EMS|JEFFERSON||
MCADORY FIRE & RESCUE|MCFR|6841 POCAHONTAS RD|BESSEMER|35022||33.306095|-86.982778|556.95|EMS|JEFFERSON||
MCCALLA AREA FIRE DISTRICT|MAFD|915 LAKESIDE DR|MCCALLA|35111||33.322825|-87.057399|664.02|EMS|JEFFERSON||
MCGUFFEY HEALTH AND REHABILITATION CENTER|MHRC|2301 RAINBOW DRIVE|GADSDEN|35901||33.970888|-86.020152|534.89|NURSING HOME|ETOWAH||
MCINTOSH RESCUE SQUAD INC.|MRSI|111 RIVER RD|MCINTOSH|36553||31.1559|-88.00894|45.97|EMS|WASHINGTON||
MED-CALL AMBULANCE|MCA|1414-B 7TH AVE SE|DECATUR|35601||34.585548|-86.979032|591.03|EMS|MORGAN||
MEDCARE EMERGENCY MEDICAL SERVICES INC.|MEMSI|317 MCWILLIAMS AVE|CAMDEN|36726||31.997647|-87.299561|241.95|EMS|WILCOX||
MEDICAL CENTER BARBOUR|MCB|820 WEST WASHINGTON STREET |EUFAULA |36027||31.888117|-85.156823|328.39|HOSPITAL|BARBOUR||6530400
MEDICAL CENTER ENTERPRISE|MCE|400 NORTH EDWARDS STREET |ENTERPRISE|36330||31.318156|-85.85509|357.76|HOSPITAL|COFFEE||6530390
MEDICAL MALL|MLK|1303 DR. MARTIN LUTHER KING JR.|MOBILE|36603|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
MEDICAL NEEDS SHELTER 1|MNS1|307 N UNIVERSITY BLVD|MOBILE|36688||30.695273|-88.173608|215.67|MEDICAL NEEDS SHELTER|MOBILE||
MEDICAL NEEDS SHELTER 2|MNS2| | |0||0|0|-1|MEDICAL NEEDS SHELTER|MOBILE||
MEDICAL NEEDS SHELTER 3|MNS3| | |0||0|0|-1|MEDICAL NEEDS SHELTER|MOBILE||
MEDICAL NEEDS SHELTER 4|MNS4| | |0||0|0|-1|MEDICAL NEEDS SHELTER|MOBILE||
MEDICAL NEEDS SHELTER 5|MNS5| | |0||0|0|-1|MEDICAL NEEDS SHELTER|MOBILE||
MEDICAL SURGICAL RECOVERY UNIT (SNF) PRINCETON BAPTIST MEDICAL CENTER|MSRCU|701 PRINCETON AVENUE, SOUTHWEST|BIRMINGHAM|35211||33.499049|-86.846898|557.94|NURSING HOME|JEFFERSON||
MEDSTAR EMERGENCY MEDICAL SERVICES LLC|MMMSL|111 W  CAMPHOR  AVE|FOLEY|36535||30.414963|-87.684|78.78|EMS|BALDWIN||
MERCY MEDICAL|MEM|101 VILLA DRIVE | DAPHNE|36526||30.612691|-87.907293|124.96|HOSPITAL|BALDWIN||653032B
MERCY MEDICAL SNF-MOBILE|MMSM|3712 DAUPHIN STREET|MOBILE|36608||30.686901|-88.131358|36.3|NURSING HOME|MOBILE||
MERCY MEDICAL-BALDWIN|MMNH|101 VILLA DRIVE|DAPHNE|36526||30.612817|-87.907377|122.03|NURSING HOME|BALDWIN||653032B
MIDFIELD FIRE DEPARTMENT|MIFD|704 WOODFIELD RD|MIDFIELD|35228||33.455733|-86.922918|536.87|EMS|JEFFERSON||
MILLBROOK FIRE DEPARTMENT|MIFD|3820  GRANDVIEW RD|MILLBROOK|36054||32.476225|-86.360498|176.91|EMS|ELMORE||
MINOR HEIGHTS FIRE DISTRICT|MHFD|1135 BROAD ST|BIRMINGHAM|35224||33.542958|-86.938536|602.11|EMS|JEFFERSON||
MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION CENTER, LLC|MHNRC|805 FLAGG CIRCLE|FLORENCE|35630||34.808119|-87.687257|577.01|NURSING HOME|LAUDERDALE||
MIZELL MEMORIAL HOSPITAL|MMH| 702 MAIN STREET| OPP|36467||31.283611|-86.255455|311.64|HOSPITAL|COVINGTON||6530765
MNS DEKALB|MNSD|85 Wood View Road| Henager|35978|000-000-0000|34.634221|-85.768601|0|MEDICAL NEEDS SHELTER|DEKALB||
MNS GADSDEN|MNSG|||0||0|0|-1|MEDICAL NEEDS SHELTER|AUTAUGA||
MNS TUSCALOOSA|MNST| --| TUSCALOOSA|0|000-000-0000|33.20916|-87.57432|0|MEDICAL NEEDS SHELTER|TUSCALOOSA||
MNS- BALDWIN MNS 2|MNSB2| | |0||-1|-1|-1|MEDICAL NEEDS SHELTER|BALDWIN||
MOBILE CO. TRAINING MIDDLE SCHOOL CLINIC|FOPHC|800 WHITLEY - SUITE 3 & 6|PLATEAU|36610|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
MOBILE COUNTY EMERGENCY MEDICAL SERVICES RESCUE SQUAD|MCEMS|7921-C TANNER WILLIAMS RD|MOBILE|36608||30.694439|-88.228348|227.42|EMS|MOBILE||
MOBILE FIRE RESCUE DEPARTMENT|MFRD|701 SAINT FRANCIS ST|MOBILE|36602||30.689514|-88.051594|14.86|EMS|MOBILE||
MOBILE INFIRMARY|MI|5 MOBILE INFIRMARY CIRCLE|MOBILE|36652||30.6967|-88.078703|11.57|HOSPITAL|MOBILE||6530006
MOBILE INFIRMARY WEST|MIW|5600 GIRBY ROAD|MOBILE|36693||30.618492|-88.166801|92.64|HOSPITAL|MOBILE||6530605
MOBILE NURSING AND REHABILITATION CENTER|MNRC|7020 BRUNS DRIVE|MOBILE|36695||30.657736|-88.20539|89.27|NURSING HOME|MOBILE||
MONROE COUNTY HIGH SCHOOL|MCHS|212 TIGER DRIVE|MONROEVILLE|36460|251-575-4875|31.4831052|-87.3323207|500|EVACUEE SHELTER|MONROE||
MONROE COUNTY HOSPITAL|MCH|2016 SOUTH ALABAMA AVENUE |MONROEVILLE |36461||31.489114|-87.323426|426.63|HOSPITAL|MONROE||6530650
MONROE MANOR NURSING HOME, LLC|MMNH|236 WEST CLAIBORNE STREET|MONROEVILLE|36460||31.526487|-87.330015|401.29|NURSING HOME|MONROE||
MONTCLAIR BAPTIST MEDICAL CENTER (SNF)|MBMC|800 MONTCLAIR ROAD|BIRMINGHAM|35213||33.513892|-86.749167|805.09|NURSING HOME|JEFFERSON||6530161
MONTEVALLO FIRE & RESCUE SERVICE|MFRS|1140 ASHVILLE RD|MONTEVALLO|35115||33.104461|-86.857608|426.19|EMS|SHELBY||
MONTGOMERY FIRE DEPARTMENT|MFD|103 N PERRY ST|MONTGOMERY|36104||32.378853|-86.307675|178.7|EMS|MONTGOMERY||
MONTGOMERY PRIMARY HEALTH|HSI-M|3060 MOBILE HIGHWAY|MONTGOMERY|36108|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
MONTROSE BAY HEALTH AND REHABILITATION CENTER|MBHRC|22670 MAIN STREET|MONTROSE|36559||30.603714|-87.902384|155.43|NURSING HOME|BALDWIN||
MOODY FIRE & RESCUE SERVICE|MFRS|911 FIREFIGHTER BLVD|MOODY|35004||33.591|-86.4978|666.95|EMS|ST. CLAIR||
MOODY'S AMBULANCE INC|MAI|411 LAY DAM RD|CLANTON|35045||32.842984|-86.625693|554.32|EMS|CHILTON||
MORGAN COUNTY RESCUE SQUAD|MCRS|4403 OLD HWY 31|DECATUR|35603||34.522287|-86.974887|568.14|EMS|MORGAN||
MORGAN-SOUTHERN RURAL HOME HEALTH CARE|SRHHC|1852 BELTLINE RD.|DECATUR|35601|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
MORRIS FIRE DEPARTMENT|MOFD|650 GLENNWOOD RD|MORRIS|35116||33.746223|-86.808076|394.33|EMS|JEFFERSON||
MOSTELLAR MEDICAL CENTER|MMC|12701 PADGETT SWITCH RD||0|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
MOUNDVILLE HEALTH AND REHABILITATION, LLC|MHRL|121 UNION STREET|MOUNDVILLE|35474||32.99492|-87.631|163.54|NURSING HOME|HALE||
MOUNT OLIVE FIRE & RESCUE SERVICE|MOFRS|3235 MOUNT OLIVE RD|MOUNT OLIVE|35117||33.683836|-86.872434|640.18|EMS|JEFFERSON||
MOUNT ROYAL TOWERS|MRT|300 ROYAL TOWER DRIVE|BIRMINGHAM|35209||33.465847|-86.769763|862.95|NURSING HOME|JEFFERSON||
MOUNTAIN BROOK FIRE DEPARTMENT|MBFD|100 HOYT LANE|MOUNTAIN BROOK|35213||33.50205|-86.756262|732.89|EMS|JEFFERSON||
MOUNTAIN VIEW HOSPITAL|MVH|3001 SCENIC DRIVE|GADSDEN|35902||34.131031|-85.966131|-1|HOSPITAL|ETOWAH||6530465
MOUNTAINVIEW HEALTHCARE CENTER, LLC|MHC|44TH STREET SOUTHWEST|BIRMINGHAM|35228||33.5469|-86.7719|609.87|NURSING HOME|JEFFERSON||
NEAL MIDDLE SCHOOL|NMS|703 WILLIAMSON STREET|BREWTON|36426|251-867-5035|31.0858492|-87.0644555|5280|EVACUEE SHELTER|ESCAMBIA||
NECTAR FIRE DEPARTMENT|NFD|14795 HWY 160|CLEVELAND|35049||33.9571|-86.5993|524.6|EMS|BLOUNT||
NEW HOPE LUTHERAN CHURCH|NHLC|504 MONTGOMERY STREET|ANDALUSIA|36420|334-427-1584|31.304441|-86.473066|100|EVACUEE SHELTER|COVINGTON||
NEW MARKET CLINIC|CNAHS|110 CLINIC STREET|NEW MARKET|35761|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MADISON||0
